,case_id,activity,participant,cpoint,length
91,354,"[181, 82, 82, 82, 82, 82, 2, 2, 5, 6, 82, 181, 82, 82, 82, 82, 82, 82, 50, 3, 4, 6, 1, 6, 82, 82, 82, 82, 181, 6, 48, 5, 50, 1, 82, 82, 82, 5, 5, 2, 3, 4, 0, 38, 6, 50, 50, 5, 15, 16, 2, 2, 6, 48, 11, 12, 24, 1, 6, 1, 44, 5, 75, 75, 75, 75, 75, 73, 76, 77, 78, 77, 78, 78, 79, 79, 50, 181, 56, 181, 181, 181, 82, 181, 181, 181, 14, 50, 5, 15, 16, 50, 50, 2, 50, 16, 16, 77, 77, 78, 78, 77, 77, 50, 5, 34, 35, 77, 78, 78, 78, 79, 854, 854, 854, 803, 803, 897, 854, 815, 940, 882, 882, 882, 882, 854, 814, 877, 877, 815, 722, 688, 680, 674, 722, 673, 722, 684, 674, 674, 670, 756, 756, 748, 722, 673, 673, 722, 742, 740, 739, 740, 198, 203, 287, 279, 73, 50, 6, 181, 181, 82, 181, 82, 82, 82, 82, 82, 82, 6, 6, 6, 49, 3, 22, 22, 22, 25, 26, 18, 50, 6, 6, 1, 12, 24, 79, 79, 50, 2, 6, 6, 6, 15, 16, 814, 815, 803, 815, 803, 875, 877, 882, 882, 940, 940, 882, 882, 882, 882, 882, 877, 873, 873, 854, 803, 815, 812, 813, 854, 803, 803, 813, 813, 813, 803, 803, 854, 874, 874, 874, 874, 873, 874, 198, 258, 198, 203, 202, 50, 6, 6, 1, 15, 16, 50, 11, 24, 1, 6, 1, 6, 23, 1, 24, 5, 50, 16, 20, 50, 181, 181, 56, 181, 82, 181, 82, 82, 82, 82, 82, 82, 150, 89, 181]",SP10-no,115,275
92,355,"[59, 82, 82, 183, 50, 5, 183, 82, 82, 183, 82, 82, 82, 82, 2, 2, 5, 6, 1, 6, 82, 82, 82, 82, 82, 82, 82, 33, 3, 4, 4, 0, 183, 82, 82, 78, 78, 78, 79, 80, 79, 43, 1067, 1067, 1060, 1079, 1078, 1077, 1077, 743, 722, 674, 670, 669, 671, 671, 673, 672, 672, 670, 740, 748, 796, 748, 748, 748, 781, 738, 739, 738, 739, 740, 729, 748, 287, 258, 202, 203, 203, 203, 351, 287, 287, 287, 287, 287, 287, 287, 200, 258, 199, 281, 282, 282, 281, 282, 722, 674, 670, 670, 687, 796, 796, 748, 748, 748, 670, 670, 688, 688, 670, 722, 669, 722, 720, 722, 687, 688, 761, 729, 741, 739, 740, 740, 739, 739, 739, 740, 740, 739, 785, 785, 796, 796, 670, 722, 687, 688, 761, 796, 796, 748, 796, 796, 796, 796, 796, 670, 670, 670, 687, 688, 258, 203, 227, 203, 264, 264, 307, 309, 351, 351, 351, 287, 264, 264, 309, 291, 329, 351]",SP10-no,77,170
93,359,"[82, 179, 179, 179, 82, 82, 82, 82, 82, 82, 82, 2, 5, 6, 50, 3, 1, 82, 82, 74, 73, 110, 82, 179, 82, 82, 82, 179, 82, 82, 82, 82, 179, 82, 82, 47, 5, 179, 82, 82, 82, 50, 2, 82, 82, 82, 82, 82, 82, 5, 2, 82, 179, 82, 5, 5, 82, 179, 82, 179, 179, 44, 5, 50, 16, 30, 44, 48, 50, 16, 15, 50, 15, 16, 179, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 179, 110, 179, 179, 82, 78, 79, 78, 76, 75, 78, 76, 73, 79, 77, 76, 76, 77, 76, 79, 79, 79, 80, 80, 73, 73, 110, 55, 179, 74, 82, 82, 82, 2, 5, 3, 4, 4, 0, 1, 1, 258, 258, 202, 261, 224, 225, 278, 348, 287, 348, 258, 202, 287, 202, 225, 16, 166, 80, 80, 79, 79, 50, 16, 15, 16, 50, 983, 983, 958, 950, 968, 983, 958, 968, 981, 950, 968, 950, 983, 983, 968, 981, 950, 970, 952, 983, 983, 955, 983, 951, 996, 995, 995, 996, 50, 30, 16, 30, 16, 82, 82, 50, 15, 16, 30, 75, 74, 50, 258, 202, 202, 224, 225, 224, 225, 224, 287, 278, 258, 224, 2, 15, 50, 82, 179, 179, 2, 2, 82, 82, 179, 179, 82, 82, 179, 82, 2, 82, 72, 166, 82, 179, 179, 2, 5, 50, 0, 4, 74, 74, 73, 202, 202, 202, 224, 225, 202, 225, 225, 261, 283, 202, 202, 983, 958, 969, 950, 996, 1004, 983, 983, 1004, 1004, 1004, 1004, 1004, 1045, 225, 204, 202, 224, 348, 287, 348, 348, 287, 348, 348, 287, 287, 287, 287, 348, 348, 348, 287, 287, 287, 258, 202, 198, 281, 202, 571, 564, 511, 435, 366, 366, 371, 360, 366, 722, 670, 674, 743, 827, 803, 803, 802, 802, 803, 50, 50, 2, 5, 6, 5, 44, 15, 16, 16, 5, 50, 16, 50, 5, 50, 15, 16, 16, 16, 16, 16, 16, 44, 48, 50, 5, 50, 15, 5, 179, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 179, 82, 82, 82, 82, 55, 179, 82, 82, 78, 74, 50, 5, 82, 179, 73, 50, 366, 366, 567, 544, 547, 511, 593, 564, 670, 803, 803, 803, 34, 2, 2, 5, 202, 202, 202, 287, 202, 261, 348, 287, 258, 258, 198, 258, 258, 198, 50, 5, 5, 5, 82, 5, 5, 82, 82, 82, 179, 179, 179, 50, 5, 50, 50, 16, 5, 82, 258, 258, 225, 225, 225, 258, 258, 225, 225, 258, 224, 224, 258, 983, 983, 958, 950, 950, 950, 983, 950, 983, 983, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1004, 1045, 959, 1045, 1045, 1045, 1004, 1004, 1004, 1004]",SP10-no,132,465
94,368,"[89, 181, 181, 82, 82, 56, 181, 82, 82, 181, 181, 82, 82, 82, 82, 181, 82, 181, 181, 82, 82, 181, 82, 181, 181, 181, 181, 181, 113, 82, 181, 181, 181, 181, 181, 82, 82, 181, 181, 181, 181, 181, 181, 181, 181, 181, 82, 181, 181, 181, 181, 82, 50, 5, 82, 181, 82, 82, 82, 77, 76, 76, 74, 75, 75, 78, 78, 78, 258, 258, 203, 202, 198, 202, 247, 258, 202, 200, 220, 221, 258, 203, 203, 203, 203, 287, 281, 258, 201, 201, 201, 201, 201, 282, 280, 284, 284, 284, 854, 802, 802, 805, 805, 806, 806, 801, 801, 807, 807, 807, 807, 807, 807, 807, 805, 805, 805, 805, 854, 803, 829, 859, 940, 882, 803, 803, 803, 854, 854, 940, 940, 882, 940, 882, 882, 940, 940, 882, 940, 940, 940, 940, 834, 802, 805, 805, 807, 807, 806, 854, 854, 802, 803, 854, 854, 854, 854, 854, 854, 805, 805, 854, 854, 854, 854, 854, 854, 805, 859, 940, 940, 940, 882, 882, 882, 882, 874, 872, 873, 922, 872, 872, 50, 2, 2, 5, 50, 2, 2, 16, 50, 48, 6, 1, 6, 6, 50, 16, 6, 6, 6, 6, 48, 2, 50, 6, 6, 6, 6, 50, 1, 50, 50, 50, 1, 1, 1, 12, 50, 50, 73, 82, 171, 167, 82, 82, 50, 258, 203, 202, 202, 202, 333, 337, 287, 337, 287, 933, 929, 929, 827, 803, 847, 803, 854, 928, 928, 872, 928, 859, 940, 940, 940, 882, 882, 882, 882, 882, 882, 940, 940, 827, 803, 803, 854, 854, 12, 12, 12, 6, 1, 1, 1, 181, 113, 56, 150, 89, 89]",SP12-no,192,279
95,373,"[88, 82, 179, 82, 82, 82, 82, 82, 82, 82, 82, 82, 179, 179, 82, 179, 179, 179, 82, 82, 82, 82, 179, 179, 82, 82, 82, 179, 179, 82, 82, 179, 55, 179, 82, 179, 179, 82, 82, 82, 82, 2, 2, 4, 4, 75, 77, 76, 78, 79, 78, 74, 72, 802, 849, 939, 858, 939, 802, 802, 802, 803, 876, 874, 280, 258, 203, 198, 202, 202, 258, 202, 202, 202, 287, 348, 348, 287, 287, 287, 287, 287, 348, 348, 348, 245, 225, 225, 225, 258, 256, 258, 199, 200, 203, 258, 201, 201, 201, 252, 198, 280, 283, 284, 283, 283, 348, 287, 287, 348, 348, 348, 287, 341, 933, 803, 803, 803, 854, 803, 803, 805, 806, 801, 807, 804, 804, 806, 806, 805, 802, 802, 882, 929, 929, 929, 882, 337, 203, 200, 200, 199, 199, 201, 201, 198, 202, 202, 348, 348, 348, 348, 287, 348, 202, 247, 202, 337, 298, 348, 348, 348, 261, 261, 224, 258, 258, 337, 280, 279, 281, 279, 278, 279, 278, 278, 50, 30, 5, 16, 50, 50, 26, 20, 28, 14, 50, 21, 21, 0, 0, 0, 0, 0, 0, 0, 4, 4, 50, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 1, 1, 1, 1, 1, 1, 11, 12, 12, 24, 24, 12, 12, 50, 49, 5, 5, 48, 1, 1, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 82, 82, 179, 179, 179, 179, 179, 179, 179, 82, 179, 82, 179, 179, 179, 50, 12, 24, 24, 11, 12, 12, 50, 1, 3, 3, 50, 18, 49, 50, 50, 50, 2, 1, 1, 2, 50, 2, 2, 2, 2, 2, 1, 1, 1, 1, 179, 179, 179, 179, 179, 1, 1, 6, 6, 5, 2, 5, 5, 50, 50, 5, 5, 50, 50, 50, 18, 18, 50, 50, 26, 20, 21, 50, 21, 82, 88, 55, 179, 179, 179, 179, 179, 179, 179, 82, 110, 110, 179, 149, 110]",SP12-no,178,331
96,374,"[82, 182, 182, 182, 182, 182, 182, 182, 182, 82, 182, 82, 82, 82, 182, 182, 82, 182, 182, 182, 182, 182, 182, 182, 182, 82, 182, 182, 182, 182, 182, 82, 82, 82, 182, 182, 151, 182, 151, 50, 5, 50, 50, 82, 82, 182, 182, 182, 182, 182, 182, 182, 182, 182, 82, 82, 182, 182, 182, 182, 82, 82, 182, 182, 40, 0, 0, 4, 4, 3, 3, 5, 5, 2, 74, 2, 2, 50, 72, 159, 73, 75, 116, 116, 182, 182, 182, 82, 182, 182, 182, 82, 82, 82, 82, 182, 82, 57, 182, 50, 15, 16, 182, 182, 82, 166, 73, 76, 76, 76, 182, 82, 82, 82, 82, 182, 82, 82, 82, 82, 82, 182, 182, 57, 182, 182, 82, 50, 20, 50, 28, 14, 21, 0, 0, 0, 91, 182, 182, 82, 82, 82, 82, 82, 82, 82, 182, 182, 182, 82, 73, 76, 74, 75, 74, 433, 434, 433, 498, 440, 440, 440, 498, 498, 498, 498, 440, 440, 440, 440, 440, 440, 440, 440, 498, 440, 498, 440, 440, 440, 440, 440, 440, 440, 440, 440, 412, 360, 360, 359, 359, 435, 434, 435, 433, 433, 435, 433, 412, 366, 366, 409, 360, 362, 362, 362, 362, 362, 362, 362, 364, 364, 364, 364, 498, 498, 440, 498, 498, 359, 359, 359, 359, 359, 359, 359, 400, 407, 412, 410, 410, 363, 363, 365, 365, 365, 365, 363, 363, 363, 364, 359, 359, 359, 412, 498, 498, 498, 440, 440, 359, 364, 364, 412, 364, 364, 364, 364, 364, 364, 418, 440, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 498, 363, 383, 363, 363, 384, 412, 412, 361, 360, 362, 412, 366, 360, 360, 360, 360, 361, 361, 361, 412, 359, 359, 418, 498, 498, 498, 498, 498, 498, 498, 498, 498, 363, 412, 364, 364, 364, 364, 364, 364, 364, 364, 363, 363, 363, 365, 412, 359, 359, 412, 434, 435, 435, 433, 432, 434, 433, 567, 511, 511, 511, 511, 510, 510, 511, 511, 571, 564, 568, 563, 564, 571, 553, 511, 511, 571, 571, 509, 509, 510, 510, 510, 510, 510, 510, 511, 571, 513, 513, 513, 507, 512, 550, 571, 508, 508, 571, 511, 539, 511, 571, 568, 539, 589, 593, 591, 591, 412, 375, 375, 365, 365, 365, 375, 412, 412, 412, 359, 364, 359, 365, 365, 365, 365, 365, 365, 365, 375, 379, 380, 380, 380, 363, 363, 375, 412, 384, 412, 412, 363, 363, 363, 365, 365, 365, 364, 364, 410, 488, 418, 459, 418, 459, 418, 418, 498, 498, 498, 498, 370, 365, 359, 359, 364, 364, 365, 418, 442, 442, 442]",SP12-no,336,448
97,382,"[56, 181, 181, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 76, 76, 82, 82, 82, 76, 77, 78, 73, 80, 79, 80, 76, 115, 181, 181, 181, 82, 82, 75, 73, 76, 77, 76, 74, 74, 76, 77, 73, 72, 72, 74, 74, 75, 74, 181, 287, 287, 287, 287, 287, 226, 203, 198, 198, 202, 200, 201, 201, 201, 201, 199, 199, 200, 200, 287, 287, 349, 349, 349, 349, 287, 287, 203, 203, 198, 202, 200, 200, 201, 199, 199, 280, 283, 283, 282, 349, 287, 287, 287, 287, 258, 215, 258, 203, 220, 258, 277, 279, 282, 280, 282, 282, 281, 279, 279, 279, 258, 337, 337, 278, 278, 349, 349, 349, 287, 287, 287, 287, 287, 277, 280, 280, 281, 280, 281, 281, 281, 281, 287, 282, 281, 281, 283, 282, 258, 854, 854, 805, 802, 802, 802, 806, 806, 801, 801, 807, 807, 804, 827, 803, 802, 803, 940, 940, 882, 882, 882, 882, 882, 882, 882, 814, 815, 854, 813, 882, 882, 882, 882, 814, 803, 814, 815, 815, 802, 802, 827, 828, 827, 814, 815, 815, 929, 929, 882, 882, 882, 882, 882, 882, 882, 882, 882, 875, 874, 874, 873, 874, 873, 882, 882, 882, 2, 2, 5, 5, 6, 6, 50, 2, 16, 2, 5, 6, 50, 16, 2, 2, 34, 50, 2, 5, 6, 6, 6, 50, 16, 16, 18, 26, 18, 26, 15, 16, 16, 48, 48, 6, 50, 11, 24, 50, 24, 1, 9, 11, 50, 33, 26, 50, 26, 18, 28, 19, 21, 16, 50, 2, 2, 2, 5, 5, 5, 6, 6, 1, 24, 24, 50, 23, 12, 3, 50, 1, 1, 1, 1, 11, 1, 3, 3, 50, 4, 4, 50, 1, 24, 1, 1, 6, 6, 0, 0, 21, 13, 13, 22, 20, 18, 26, 75, 77, 82, 82, 74, 82, 181, 82, 73, 75, 75, 82, 82, 82, 73, 2, 6, 167, 287, 341, 224, 258, 211, 211, 258, 215, 258, 221, 213, 212, 201, 258, 223, 258, 277, 80, 80, 72, 72, 72, 1110, 1106, 1110, 1110, 1107, 1110, 1110, 1110, 1110, 1139, 1139, 1125, 1125, 258, 247, 224, 203, 341, 287, 854, 803, 854, 813, 802, 802, 809, 805, 806, 819, 819, 814, 933, 882, 929, 198, 203, 254, 287, 278, 6, 11, 1, 1, 11, 12, 24, 12, 12, 24, 31, 50, 6, 15, 16, 16, 2, 2, 15, 56, 181, 56, 181, 181, 181, 82, 181, 50, 6, 5, 6, 6, 6, 2, 6, 5, 56, 50, 48, 48, 49, 49, 49, 50, 48, 48, 48, 5, 5, 5, 114, 181, 181, 56, 113, 113, 115, 115, 181, 181, 181, 82, 82, 82, 82, 82, 50, 167, 167, 77, 78, 76, 6, 6, 6, 50, 12, 24, 50, 24, 12, 3, 3, 3, 50, 24, 76, 50, 82, 82, 287, 287, 287, 341, 810, 814, 803, 803, 882, 940, 854, 814, 815, 813, 813, 828, 854, 803, 803, 882, 882, 854, 803, 815, 336, 258, 50, 1, 50, 56, 115, 82, 89, 89, 56]",SP13-no,231,529
98,383,"[59, 82, 183, 183, 183, 82, 82, 183, 183, 183, 82, 183, 183, 183, 183, 82, 82, 82, 82, 82, 82, 82, 82, 82, 183, 183, 183, 183, 82, 82, 183, 183, 82, 183, 183, 183, 50, 77, 78, 76, 77, 77, 78, 78, 77, 77, 78, 77, 77, 77, 76, 729, 796, 796, 748, 748, 748, 698, 722, 692, 698, 669, 671, 673, 673, 674, 670, 796, 748, 748, 796, 796, 748, 748, 796, 748, 796, 683, 674, 669, 671, 671, 672, 672, 673, 673, 669, 704, 671, 674, 674, 669, 722, 722, 693, 670, 670, 722, 722, 687, 688, 743, 744, 742, 742, 741, 742, 742, 743, 742, 742, 744, 742, 742, 741, 738, 740, 742, 742, 670, 511, 508, 508, 571, 513, 507, 507, 509, 509, 510, 591, 592, 592, 593, 203, 200, 203, 203, 203, 203, 258, 253, 258, 215, 215, 264, 351, 351, 351, 351, 351, 287, 258, 215, 215, 227, 227, 258, 203, 215, 351, 351, 258, 227, 203, 203, 203, 255, 254, 258, 203, 215, 258, 226, 227, 258, 255, 255, 254, 226, 227, 215, 214, 205, 218, 219, 227, 226, 254, 255, 255, 200, 258, 205, 203, 258, 258, 258, 258, 258, 258, 258, 258, 258, 227, 215, 218, 215, 214, 203, 203, 214, 253, 198, 219, 215, 203, 227, 227, 227, 227, 227, 226, 233, 258, 255, 255, 255, 258, 254, 258, 203, 214, 203, 203, 200, 200, 220, 255, 227, 221, 227, 255, 200, 200, 221, 227, 233, 203, 203, 203, 203, 203, 207, 200, 221, 201, 201, 201, 217, 212, 264, 351, 351, 287, 226, 227, 226, 227, 255, 250, 250, 226, 227, 227, 281, 282, 258, 221, 200, 250, 227, 215, 258, 218, 258, 203, 255, 258, 255, 221, 221, 215, 227, 203, 203, 284, 283, 283, 283, 282, 283, 285, 285, 283, 281, 283, 286, 281, 748, 722, 687, 722, 684, 682, 681, 672, 670, 670, 688, 688, 748, 748, 748, 796, 796, 748, 748, 748, 796, 748, 670, 670, 748, 748, 748, 796, 796, 748, 748, 748, 796, 796, 675, 675, 670, 748, 687, 688, 784, 598, 511, 598, 524, 648, 648, 337, 287, 340, 669, 669, 671, 784, 648, 508, 214, 227, 255, 255, 255, 203, 215, 227, 340, 722, 688, 689, 682, 722, 682, 672, 679, 690, 673, 722, 696, 722, 722, 722, 681, 746, 745, 746, 746, 1061, 1058, 1058, 1060, 1061, 1054, 1056, 1057, 1061, 1097, 1082, 748, 761, 796, 785, 785, 722, 670, 688, 785, 784, 784, 748, 784, 748, 748, 729, 763, 796, 729, 742, 748, 748, 674, 670, 785, 748, 729, 763, 796, 796, 748, 796, 729, 763, 729, 749, 796]",SP13-no,134,442
99,387,"[179, 179, 179, 179, 179, 179, 82, 82, 179, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 2, 6, 6, 1, 3, 179, 179, 179, 77, 74, 76, 76, 75, 76, 74, 74, 75, 73, 73, 73, 73, 72, 72, 50, 6, 6, 73, 50, 6, 6, 6, 6, 1, 179, 179, 82, 179, 1, 6, 5, 5, 1, 44, 2, 2, 15, 179, 179, 179, 179, 16, 2, 16, 2, 2, 2, 5, 5, 6, 6, 1, 3, 4, 0, 0, 5, 5, 2, 110, 179, 179, 179, 50, 15, 75, 74, 76, 73, 74, 74, 15, 16, 225, 202, 202, 202, 202, 225, 279, 277, 258, 225, 202, 202, 258, 50, 16, 2, 50, 50, 21, 50, 179, 179, 179, 82, 82, 82, 82, 82, 82, 82, 179, 82, 82, 179, 179, 82, 179, 55, 179, 179, 82, 179, 55, 179, 73, 166, 82, 82, 82, 179, 179, 179, 82, 82, 179, 179, 82, 82, 82, 82, 82, 82, 82, 82, 0, 22, 22, 0, 2, 2, 5, 5, 82, 82, 82, 82, 82, 167, 22, 22, 50, 22, 16, 16, 287, 333, 258, 225, 258, 202, 179, 55, 55, 110, 88]",SP13-no,105,199
100,388,"[182, 82, 82, 82, 182, 182, 182, 182, 82, 82, 182, 182, 82, 82, 82, 0, 4, 4, 4, 3, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 182, 82, 82, 82, 82, 82, 82, 82, 82, 5, 5, 6, 73, 75, 76, 360, 360, 360, 360, 362, 510, 510, 598, 598, 598, 598, 598, 511, 571, 508, 659, 598, 659, 659, 571, 511, 509, 659, 659, 659, 659, 659, 570, 513, 513, 507, 512, 512, 512, 571, 511, 511, 511, 511, 571, 547, 547, 571, 567, 554, 546, 546, 547, 546, 567, 554, 568, 571, 564, 546, 547, 547, 571, 521, 510, 598, 546, 547, 571, 571, 547, 547, 546, 568, 553, 510, 510, 510, 520, 571, 598, 598, 659, 659, 510, 511, 511, 508, 508, 509, 509, 566, 560, 513, 513, 512, 507, 593, 595, 594, 593, 593, 590, 589, 3, 4, 4, 0, 0, 49, 50, 1, 6, 5, 2, 2, 74, 75, 74, 74, 74, 74, 74, 279, 203, 201, 201, 200, 284, 284, 283, 284, 284, 284, 284, 283, 284, 285, 284, 283, 283, 284, 952, 953, 958, 998, 1000, 953, 966, 967, 966, 970, 971, 971, 970, 1047, 1047, 1047, 1004, 952, 953, 966, 967, 961, 1001, 1000, 1001, 1000, 854, 805, 854, 807, 807, 804, 804, 806, 806, 802, 802, 803, 878, 878, 879, 878, 877, 876, 877, 878, 593, 513, 513, 507, 571, 512, 512, 512, 571, 509, 510, 571, 511, 508, 577, 659, 659, 659, 659, 598, 598, 598, 598, 598, 659, 659, 571, 563, 511, 510, 577, 598, 598, 598, 598, 511, 511, 511, 508, 508, 508, 509, 566, 560, 513, 507, 507, 540, 512, 571, 598, 588, 590, 591, 593, 591, 588, 588, 588, 591, 592, 591, 591, 593, 593, 593, 594, 594, 594, 594, 594, 595, 594, 595, 595, 593, 597, 596, 595, 595, 594, 511, 511, 568, 553, 510, 591, 591, 589, 589, 590, 6, 5, 5, 1, 3, 4, 4, 0, 0, 3, 50, 3, 1, 1, 6, 2, 2, 74, 258, 202, 198, 198, 203, 200, 200, 200, 200, 201, 201, 199, 199, 199, 280, 280, 280, 280, 258, 397, 360, 360, 362, 366, 360, 360, 361, 412, 359, 359, 400, 408, 408, 361, 412, 364, 364, 364, 364, 364, 364, 364, 363, 363, 410, 365, 363, 364, 364, 435, 434, 434, 433, 436, 412, 412, 412, 408, 408, 412, 365, 366, 375, 379, 365, 365, 365, 379, 379, 379, 376, 375, 359, 359, 359, 440, 412, 361, 361, 362, 362, 362, 377, 412, 371, 378, 378, 378, 440, 377, 378, 366, 412, 372, 378, 366, 412, 498, 498, 440, 440, 440, 412, 360, 409, 362, 362, 362, 362, 360, 371, 372, 366, 431, 487, 440, 433, 433, 434, 434, 434, 488, 488, 488, 488, 412, 378, 488, 488, 571, 546, 547, 510, 510, 571, 521, 571, 511, 538, 539, 571, 510, 510, 520, 521, 571, 650, 649, 649, 511, 510, 520, 520, 510, 571, 571, 520, 521, 412, 412, 412, 372, 378, 378, 412, 376, 376, 379, 412, 384, 382, 382, 412, 412, 412, 412, 440, 440, 488, 571, 571, 571, 546, 571, 511, 567, 510, 520, 571, 571, 567, 564, 554, 547, 547, 649, 598, 568, 564, 412, 377, 378, 412, 378, 378, 372, 371, 412, 366, 366, 366, 366, 366, 409, 362, 412, 366, 366, 418, 498, 498, 498, 412, 366, 372, 372, 488, 488, 586, 564, 568, 568, 510, 520, 521, 530, 531, 571, 528, 571, 571, 539, 567, 539, 378, 412, 372, 366, 366, 360, 360, 360, 361, 435, 440, 360, 361, 361, 361, 412, 362, 411, 408, 408, 408, 359, 412, 408, 359, 400, 408, 365, 365, 365, 365, 375, 375, 375, 379, 375, 376, 488, 457, 498, 498, 498, 498, 440, 440, 498, 412, 412, 372, 360, 483, 488, 431, 440, 440, 485, 431, 412, 440, 488, 571, 511, 511, 511, 511, 564, 564, 571, 553, 564, 564, 554, 564, 564, 554, 553, 554, 571, 571, 547, 547, 547, 554, 554, 510, 510, 521, 510, 510, 510, 598, 510, 567, 554, 564, 567, 564, 511, 511, 511, 511, 538, 539, 539, 539, 538, 594, 596, 595, 595, 594, 983, 976, 970, 971, 952, 953, 983, 969, 983, 983, 983, 983, 983, 967, 955, 954, 972, 967, 970, 1004, 1047, 1004, 1004, 1004, 1004, 1004, 1004, 955, 967, 1047, 1004, 1004, 1004, 1039, 571, 571, 510, 521, 510, 510, 521, 646, 577, 598, 577, 258, 215, 263, 287, 983, 967, 1039, 1004, 571, 510, 521, 521, 598, 577, 577, 983, 971, 971, 1018, 983, 967, 649, 649, 598, 619, 659, 598, 598, 659, 571, 513, 513, 571, 649, 649, 648, 598, 598, 412, 412, 412, 376, 365, 359, 359, 408, 361, 360, 371, 371, 488, 571, 577, 598, 592, 648, 226, 215, 263, 287, 287, 287, 276, 955, 970, 971, 955, 966, 966, 967, 955, 955, 967, 966, 954, 970, 971, 983, 1037, 986, 983, 966, 1004, 1047, 1018, 1047, 1047, 1047, 1047, 1047, 1047, 1047, 1047, 1047, 967, 967, 986, 954, 955, 983, 967, 1047, 1004, 1004, 1047, 1047, 1047, 1004, 1004, 1004, 1004, 1004, 983, 511, 510, 510, 510, 521, 510, 510, 509, 523, 523, 571, 571, 571, 570, 532, 571, 571, 513, 513, 513, 513, 513, 513, 513, 571, 536, 536, 571, 571, 571, 571, 532, 533, 570, 513, 513, 513, 571, 513, 513, 560, 570, 512, 571, 570, 513, 513, 536, 528, 528, 507, 507, 528, 528, 536, 512, 571, 571, 533, 523, 571, 571, 648, 648, 598, 548, 571, 571, 521, 510, 510, 538, 539, 525, 525, 648, 648, 648, 203, 203, 254, 287, 342, 983, 967, 983, 953, 967, 954, 955, 954, 961, 961, 961, 965, 954, 955, 955, 1047, 1047, 1004, 1047, 983, 983, 967, 1037, 1004, 287, 258, 198, 339, 287, 598, 510, 520, 521, 571, 510, 523, 523, 533, 533, 509, 510, 510, 520, 521, 571, 511, 523, 533, 653, 653, 967, 967, 953, 961, 983, 961, 956, 966, 971, 983, 953, 967, 967, 1037, 1039, 983, 966, 970, 983, 979, 979, 957, 960, 961, 954, 967, 967, 1039, 510, 521, 571, 598, 598, 983, 983, 970, 971, 967, 955, 983, 970, 971, 1004, 571, 571, 525, 598, 598, 650, 650, 598, 598, 649, 598, 487, 409, 360, 360, 440, 488, 648, 598, 255, 255, 226, 215, 337, 258, 258, 258, 258, 200, 339, 339, 210, 202, 571, 546, 571, 539, 571, 598, 598, 649, 598, 487, 366, 366, 378, 366, 366, 366, 440, 440, 440, 498, 412, 412, 359, 377, 366, 366, 378, 418, 263, 263, 1004, 967, 964, 964, 955, 1004, 1004, 1004, 1004, 1047, 1047, 1047, 1047, 1006, 1017, 1047, 1047, 1004, 1004, 1004, 1019, 1018, 1047, 1030, 983, 970, 1006, 1030, 1047]",SP13-no,366,1119
