,case_id,activity,participant,cpoint,length
115,414,"[92, 100, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 722, 722, 722, 722, 691, 691, 691, 722, 722, 722, 722, 748, 748, 748, 748, 748, 748, 748, 748, 722, 691, 722, 722, 722, 671, 689, 671, 671, 748, 698, 722, 748, 748, 748, 748, 748, 722, 748, 748, 748, 748, 748, 722, 722, 722, 722, 722, 722, 673, 673, 722, 722, 722, 693, 693, 722, 799, 748, 748, 748, 748, 748, 669, 722, 722, 722, 704, 671, 679, 722, 722, 748, 748, 748, 748, 748, 748, 748, 748, 748, 698, 722, 677, 748, 748, 748, 748, 748, 689, 722, 748, 799, 799, 769, 748, 722, 722, 722, 722, 677, 722, 722, 722, 722, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 722, 671, 748, 748, 748, 748, 748, 748, 748, 799, 799, 722, 679, 722, 748, 748, 748, 748, 722, 679, 671, 671, 671, 748, 799, 799]",SP15-no,79,158
116,420,"[82, 84, 52, 177, 52, 177, 177, 82, 82, 177, 177, 82, 82, 82, 177, 82, 82, 82, 82, 52, 177, 177, 177, 82, 82, 5, 5, 1, 50, 2, 73, 75, 74, 73, 50, 16, 82, 50, 4, 3, 50, 18, 28, 27, 22, 177, 177, 177, 177, 82, 50, 0, 0, 4, 3, 1, 6, 5, 2, 177, 82, 82, 82, 82, 50, 0, 4, 0, 0, 4, 4, 74, 74, 75, 76, 76, 76, 75, 75, 76, 76, 76, 76, 76, 75, 412, 409, 366, 366, 361, 361, 359, 359, 412, 363, 365, 365, 363, 440, 440, 494, 440, 440, 365, 365, 365, 412, 359, 364, 361, 360, 362, 433, 434, 435, 434, 434, 434, 435, 594, 594, 595, 595, 594, 595, 567, 546, 547, 568, 571, 511, 515, 513, 513, 513, 513, 561, 570, 513, 513, 513, 513, 598, 598, 598, 598, 598, 598, 512, 512, 559, 570, 570, 571, 560, 571, 561, 560, 571, 565, 557, 513, 507, 528, 507, 537, 507, 507, 507, 512, 512, 512, 507, 598, 598, 598, 598, 571, 512, 512, 512, 526, 571, 561, 573, 612, 613, 598, 613, 613, 613, 656, 656, 598, 656, 638]",SP16-no,148,196
117,426,"[82, 82, 82, 82, 82, 175, 175, 82, 82, 82, 82, 82, 82, 82, 50, 3, 3, 4, 6, 6, 1, 82, 82, 82, 82, 82, 82, 82, 82, 82, 51, 75, 75, 78, 77, 77, 76, 79, 77, 76, 77, 77, 77, 77, 76, 75, 75, 75, 76, 75, 76, 76, 76, 281, 258, 198, 203, 203, 200, 201, 199, 200, 203, 287, 287, 280, 434, 412, 412, 360, 360, 361, 360, 361, 360, 440, 440, 440, 360, 440, 440, 440, 440, 440, 413, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 493, 493, 440, 412, 362, 361, 361, 360, 360, 440, 440, 440, 440, 440, 440, 440, 440, 493, 447, 493, 493, 360, 409, 362, 362, 493, 441, 440]",SP16-no,71,123
118,427,"[107, 82, 109, 178, 82, 53, 82, 82, 82, 82, 178, 82, 82, 82, 82, 50, 50, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 50, 4, 1, 75, 77, 78, 79, 77, 79, 78, 802, 854, 805, 809, 882, 882, 882, 854, 806, 854, 806, 806, 882, 882, 882, 882, 801, 801, 852, 854, 854, 854, 853, 852, 846, 852, 852, 801, 854, 852, 882, 882, 882, 882, 882, 882, 882, 892, 938, 882, 882, 927, 894, 883, 883, 801, 806, 801, 801, 853, 854, 852, 851, 846, 853, 854, 883, 806, 806]",SP16-no,56,99
119,428,"[195, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 82, 77, 82, 82, 50, 3, 3, 10, 50, 82, 3, 3, 50, 0, 77, 77, 77, 78, 78, 743, 670, 748, 748, 748, 748, 748, 748, 716, 673, 722, 722, 669, 722, 674, 670, 722, 671, 671, 671, 748, 748, 748, 672, 672, 722, 669, 673, 669, 669, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 748, 691, 669, 669, 669, 748, 689, 722, 671, 690, 698, 722, 692, 722, 700, 733, 733, 799, 799, 748, 748, 748, 748, 748, 748, 748, 671, 671, 748, 748, 748, 748, 722, 722, 799, 748, 722, 722]",SP16-no,51,114
120,434,"[82, 104, 52, 82, 82, 82, 52, 82, 105, 52, 105, 52, 52, 52, 52, 52, 52, 52, 52, 52, 177, 52, 52, 177, 52, 84, 52, 82, 82, 82, 52, 104, 105, 177, 52, 52, 105, 52, 105, 177, 52, 52, 177, 52, 52, 84, 105, 105, 105, 52, 52, 52, 52, 52, 52, 105, 82, 52, 52, 52, 177, 6, 6, 5, 73, 72, 166, 201, 201, 202, 202, 200, 200, 200, 201, 201, 277, 278, 277, 412, 366, 414, 452, 451, 412, 364, 363, 451, 414, 494, 494, 494, 414, 433, 432, 430, 431, 511, 512, 512, 512, 571, 571, 571, 598, 656, 573, 573, 573, 573, 512, 512, 513, 570, 571, 573, 598, 598, 598, 598, 598, 598, 598, 600, 600]",SP17-no,112,125
121,440,"[103, 82, 82, 51, 101, 175, 102, 175, 102, 102, 175, 51, 175, 51, 175, 175, 175, 175, 175, 82, 175, 175, 82, 82, 82, 82, 82, 1, 1, 6, 5, 4, 0, 0, 0, 78, 75, 74, 258, 203, 201, 200, 282, 241, 397, 360, 360, 360, 361, 361, 361, 361, 361, 361, 447, 440, 413, 413, 493, 493, 493, 493, 493, 493, 493, 493, 493, 493, 487, 440, 449, 440, 362, 360, 360, 361, 361, 447, 487, 440, 440, 440, 440]",SP17-no,48,83
122,448,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 5, 77, 76, 82, 77, 77, 82, 74, 74, 75, 74, 590, 598, 571, 573, 598, 573, 656, 508, 571, 571, 513, 513, 507, 656, 656, 598, 598, 598, 512, 512, 571, 513, 571, 560, 571, 561, 565, 571, 571, 512, 571, 571, 560, 611, 656, 656, 598, 598, 571, 560, 571, 560, 513, 598, 513, 571, 560, 513, 638, 598]",SP18-no,44,76
123,454,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 77, 79, 76, 82, 78, 77, 77, 75, 75, 73, 73, 74, 74, 74, 74, 82, 75, 571, 571, 567, 571, 571, 509, 571, 571, 571, 508, 571, 571, 571, 513, 571, 528, 571, 511, 598, 598, 598, 598, 594, 593, 592, 592, 593, 594, 593, 588, 596, 593, 684, 722, 697, 691, 679, 722, 722, 671, 722, 701, 672, 670, 670, 742, 743, 740, 741, 741, 488, 412, 412, 367, 360, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 412, 361, 493, 440, 493, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 412, 360, 412, 440, 440, 440, 440, 440, 412, 412, 493, 440, 493, 493, 493, 493, 413, 493, 493, 493, 493, 493]",SP18-no,106,143
124,462,"[84, 177, 177, 82, 50, 72, 104, 177, 82, 82, 82, 82, 82, 177, 52, 177, 177, 177, 177, 82, 82, 82, 82, 82, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 177, 52, 82, 82, 82, 82, 82, 82, 177, 177, 177, 82, 82, 82, 82, 177, 5, 17, 6, 6, 3, 3, 0, 0, 4, 177, 177, 82, 82, 82, 82, 82, 82, 82, 77, 77, 77, 76, 592, 511, 513, 513, 513, 513, 513, 571, 513, 507, 512, 571, 569, 571, 656, 598, 571, 507, 512, 512, 512, 512, 513, 569, 571, 571, 569, 573, 598, 598, 598, 571, 571, 513, 512, 598, 656, 571, 569, 571, 513, 571, 512, 513, 656, 513, 573, 656, 656, 656, 656, 656, 638, 600, 656, 656]",SP19-no,85,131
125,468,"[83, 82, 175, 82, 175, 175, 175, 175, 175, 175, 175, 82, 82, 75, 76, 77, 76, 77, 78, 79, 79, 79, 80, 80, 81, 81, 78, 78, 81, 78, 78, 78, 77, 77, 76, 76, 76, 74, 78, 78, 175, 82, 82, 82, 82, 175, 175, 82, 175, 82, 175, 175, 175, 175, 175, 51, 175, 175, 82, 82, 50, 13, 0, 4, 1, 1, 6, 2, 73, 175, 82, 82, 175, 175, 175, 82, 175, 82, 82, 74, 74, 75, 74, 75, 75, 76, 76, 77, 76, 76, 76, 76, 75, 74, 77, 76, 76, 76, 76, 75, 75, 430, 412, 360, 412, 360, 360, 360, 360, 360, 360, 361, 493, 440, 440, 493, 493, 493, 440, 440, 440, 440, 440, 440, 440, 440, 440, 362, 362, 361, 361, 361, 440, 440, 493, 493, 493, 412, 360, 441, 413, 447, 361, 360, 361, 361, 360, 361, 360, 361, 360, 409, 412, 493, 441, 441, 447]",SP19-no,111,157
126,469,"[53, 108, 178, 82, 53, 178, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 1, 6, 5, 1, 6, 82, 82, 82, 178, 82, 82, 79, 80, 80, 79, 854, 806, 838, 806, 806, 806, 806, 882, 882, 882, 882, 882, 882, 801, 882, 882, 882, 882, 801, 801, 801, 806, 851, 938, 882, 882, 882, 882, 857, 892, 894, 883, 883, 806]",SP19-no,57,78
127,470,"[100, 82, 82, 82, 82, 82, 195, 195, 82, 82, 82, 82, 82, 82, 50, 50, 166, 48, 72, 72, 48, 50, 1, 6, 3, 4, 0, 0, 1, 50, 75, 73, 143, 143, 195, 82, 82, 82, 82, 82, 195, 82, 82, 82, 82, 82, 75, 358, 358, 287, 358, 271, 271, 271, 258, 198, 202, 200, 256, 201, 199, 203, 203, 412, 412, 412, 361, 366, 366, 366, 362, 360, 406, 359, 364, 363, 365, 436, 593, 594, 571, 511, 510, 510, 512, 512, 513, 507, 507, 509, 509, 508, 593, 594, 593, 744, 684, 674, 670, 669, 673, 722, 671, 671, 799, 748, 748, 748, 748, 799, 799, 748, 748, 748, 799, 799, 799, 799, 669, 669, 669, 671, 671, 799, 799, 733, 799, 697, 671, 689, 733, 767, 799, 733, 748, 748, 799, 799, 753, 753, 799, 748, 799, 799, 748, 799, 799, 707, 722, 669, 669, 753, 753]",SP19-no,102,153
128,476,"[82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 3, 4, 7, 74, 74, 75, 74, 76, 77, 79, 79, 742, 669, 669, 669, 671, 748, 748, 748, 748, 670, 670, 674, 673, 669, 669, 722, 672, 671, 722, 672, 672, 722, 694, 745, 743, 740, 433, 360, 361, 359, 359, 364, 363, 365, 365, 362, 362, 366, 481, 431, 438, 439, 438, 438, 438, 440, 440, 440, 440, 440, 440, 435, 432, 360, 258, 233, 203, 200, 200, 258, 199, 201, 198, 198, 202, 281, 279, 48, 5, 6, 1, 3, 4, 0, 5, 5, 5, 2, 50, 1, 3, 3, 29, 0, 0, 203, 198, 202, 198, 200, 201, 199, 199, 199, 199, 199, 282, 360, 360, 361, 361, 360, 362, 359, 359, 364, 364, 365, 359, 361, 361, 361, 360, 360, 366, 437, 594, 598, 571, 508, 508, 638, 598, 571, 508, 511, 510, 510, 509, 512, 513, 513, 513, 513, 513, 513, 561, 558, 569, 570, 513, 560, 656, 598, 598, 598, 598, 598, 598, 598, 571, 512, 512, 559, 570, 598, 598, 598, 598, 512, 569, 569, 570, 561, 559, 571, 570, 570, 513, 598, 656, 598, 656, 656, 600, 650, 598, 573, 513, 560, 513, 569, 571, 598, 598, 573, 656]",SP2-no,162,219
129,482,"[175, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 50, 75, 74, 77, 75, 50, 4, 0, 1, 5, 1, 6, 5, 2, 74, 50, 82, 76, 258, 203, 198, 202, 203, 200, 201, 199, 201, 284, 486, 440, 360, 360, 366, 412, 360, 360, 360, 362, 360, 360, 409, 360, 440, 440, 440, 412, 362, 361, 361, 361, 476, 447, 493, 493, 493, 412, 361, 361, 360, 493, 493, 360, 361, 360, 360, 360, 409, 360, 361, 411, 412, 412, 360, 493, 493, 413, 493, 493, 440, 493, 493, 441]",SP2-no,91,126
130,483,"[178, 178, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 1, 50, 82, 82, 82, 82, 82, 5, 6, 5, 3, 3, 4, 3, 3, 3, 50, 4, 0, 82, 82, 82, 82, 82, 82, 76, 79, 79, 879, 805, 806, 806, 806, 882, 882, 882, 882, 882, 882, 801, 801, 882, 882, 882, 801, 854, 851, 852, 851, 851, 806, 853, 801, 853, 882, 938, 938, 938, 892, 917, 917, 882, 938, 938]",SP2-no,68,93
131,484,"[82, 82, 82, 82, 82, 82, 82, 82, 6, 5, 2, 3, 3, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 81, 78, 76, 722, 669, 669, 671, 673, 702, 671, 799, 748, 748, 748, 748, 748, 748, 748, 722, 672, 670, 674, 674, 670, 673, 673, 669, 669, 669, 748, 799, 748, 748, 748, 722, 698, 692, 698, 690, 799, 748, 799, 799, 733, 733, 799, 799, 799, 799, 799]",SP2-no,38,82
132,490,"[84, 104, 82, 177, 177, 82, 82, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 47, 50, 177, 52, 177, 177, 73, 75, 50, 1, 1, 6, 5, 5, 6, 3, 75, 76, 76, 76, 76, 78, 77, 77, 593, 571, 511, 510, 512, 507, 512, 512, 513, 571, 569, 513, 512, 512, 527, 512, 571, 569, 571, 570, 513, 513, 573, 656, 656, 598, 598, 598, 598, 656, 656, 656, 569, 513, 513, 571, 512, 512, 571, 571, 531, 571, 513, 513, 513, 512, 573, 573, 573, 656, 598, 507, 507, 507, 507, 507, 512, 512, 512, 656, 598, 656, 656, 598, 573, 613, 611, 613, 613, 569, 571, 570, 571, 547, 564, 571, 571, 598, 598, 598, 598, 598, 598, 571, 512, 571, 513, 513, 571, 507, 598, 638, 600, 573]",SP20-no,55,141
133,496,"[82, 51, 175, 175, 82, 82, 82, 175, 175, 82, 175, 175, 82, 82, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 8, 3, 175, 175, 175, 82, 175, 82, 82, 82, 82, 82, 82, 82, 175, 175, 175, 103, 51, 78, 79, 79, 79, 79, 77, 77, 76, 75, 75, 78, 78, 744, 722, 674, 669, 669, 671, 672, 673, 742, 745, 879, 854, 806, 806, 807, 805, 876, 876, 877, 878, 571, 508, 513, 512, 507, 509, 509, 510, 595, 593, 593, 593, 593, 591, 591, 591, 241, 203, 200, 201, 201, 201, 258, 202, 280, 278, 279, 278, 74, 50, 5, 50, 3, 4, 0, 11, 1, 50, 82, 167, 167, 82, 78, 77, 77, 405, 364, 363, 365, 412, 366, 362, 490, 432, 489, 440, 440, 440, 488, 488, 440, 486, 649, 509, 510, 567, 547, 513, 513, 513, 507, 512, 512, 508, 508, 511, 598, 598, 598, 651, 598, 722, 674, 669, 673, 671, 671, 672, 672, 748, 748, 748, 748, 854, 801, 806, 801, 807, 804, 804, 802, 802, 803, 931, 936, 936, 936, 936, 878, 880, 882, 882, 882, 891, 882, 931, 882, 930, 928, 872, 872, 5, 5, 6, 1, 3, 50, 4, 2, 2, 2, 82, 170, 82, 171, 82, 167, 167, 167, 214, 203, 198, 200, 200, 258, 199, 201, 198, 202, 198, 345, 296, 287, 339, 337, 287, 338, 440, 412, 412, 361, 361, 360, 360, 362, 366, 360, 361, 360, 360, 362, 360, 360, 412, 360, 361, 493, 493, 440, 440, 493, 440, 493, 493, 440, 440, 440, 440, 440, 440, 362, 362, 440, 447, 447, 412, 412, 360, 399, 359, 486, 441, 440]",SP20-no,238,279
134,497,"[53, 107, 178, 178, 53, 53, 107, 108, 108, 53, 108, 178, 6, 5, 3, 50, 3, 53, 53, 53, 178, 178, 178, 53, 178, 82, 82, 82, 108, 178, 53, 53, 108, 53, 53, 178, 178, 82, 178, 80, 80, 79, 80, 79, 79, 50, 0, 0, 50, 6, 6, 2, 854, 807, 804, 807, 807, 806, 840, 801, 801, 801, 801, 806, 801, 806, 857, 857, 892, 857, 938, 882, 938, 854, 801, 806, 851, 806, 806, 853, 851, 852, 801, 938, 938, 893, 857, 894, 892, 882, 857, 883, 806, 806, 883, 882, 883, 882]",SP20-no,59,98
135,498,"[195, 100, 195, 82, 82, 195, 195, 195, 195, 195, 195, 195, 195, 195, 195, 82, 82, 82, 82, 82, 82, 82, 195, 5, 2, 2, 1, 1, 67, 76, 75, 74, 76, 76, 76, 77, 76, 67, 195, 195, 82, 82, 76, 50, 3, 4, 0, 50, 6, 2, 282, 281, 198, 198, 203, 200, 201, 199, 199, 232, 202, 281, 281, 282, 282, 283, 284, 283, 284, 358, 358, 279, 283, 282, 282, 283, 283, 282, 283, 722, 687, 670, 674, 669, 669, 671, 671, 703, 671, 671, 672, 699, 722, 722, 768, 799, 799, 799, 799, 799, 748, 799, 799, 672, 671, 671, 673, 674, 674, 671, 722, 671, 671, 722, 722, 722, 722, 744, 745, 746, 745, 745, 744, 744, 799, 799, 748, 745, 743, 743, 745, 722, 722, 785, 748, 748, 745, 722, 683, 674, 670, 722, 673, 669, 669, 799, 799, 799, 799, 722, 669, 669, 671, 671, 753, 799, 799, 748, 799, 767, 733, 733, 799, 748, 799, 748, 722, 690, 669, 669, 767, 767, 753, 753, 753, 669, 669, 671, 722, 671, 748, 799, 748, 799, 799, 799, 799, 799, 799, 753, 671, 748, 799]",SP20-no,85,193
136,504,"[82, 82, 52, 49, 50, 52, 52, 177, 104, 82, 177, 82, 82, 52, 82, 82, 52, 84, 5, 6, 6, 5, 1, 5, 104, 82, 3, 2, 82, 105, 105, 52, 52, 177, 177, 177, 177, 78, 76, 805, 806, 806, 854, 854, 801, 806, 806, 806, 882, 882, 878, 876, 877, 598, 571, 510, 510, 510, 509, 508, 571, 512, 513, 513, 513, 507, 507, 507, 507, 507, 512, 571, 571, 512, 512, 573, 569, 571, 566, 566, 569, 560, 560, 598, 613, 569, 569, 571, 571, 554, 554, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 571, 512, 512, 569]",SP3-no,62,105
137,510,"[50, 82, 103, 82, 103, 175, 103, 101, 82, 51, 102, 102, 102, 51, 51, 51, 51, 51, 82, 82, 82, 82, 82, 82, 82, 82, 82, 101, 82, 51, 50, 5, 47, 3, 50, 50, 76, 77, 78, 79, 80, 75, 75, 82, 82, 82, 82, 82, 82, 82, 79, 78, 77, 74, 79, 674, 722, 722, 722, 722, 748, 748, 674, 669, 722, 671, 674, 722, 674, 674, 742, 745, 571, 511, 511, 571, 571, 571, 571, 571, 508, 513, 513, 507, 507, 507, 507, 507, 507, 507, 512, 512, 609, 572, 655, 590, 592, 5, 3, 3, 4, 0, 2, 6, 1, 203, 198, 231, 202, 220, 207, 201, 199, 201, 282, 255, 411, 411, 361, 440, 412, 359, 359, 361, 361, 361, 360, 360, 483, 487, 487, 413, 413, 440, 440, 440, 441, 441, 441, 487, 441, 440, 483, 488, 440, 487, 362, 361, 361, 361, 361, 361, 427, 361, 360, 412, 412, 412, 361, 360, 360, 365, 363, 363, 412, 360, 360, 360, 432, 360, 412, 434, 412, 360, 360, 360, 360, 360, 360, 439, 437, 412, 360, 809, 879, 854, 722, 669, 571, 592, 412, 359, 258, 258, 50, 6, 2, 360, 360, 360, 412, 361, 361, 488, 413, 413, 440, 487, 361, 361, 412, 488, 488, 488, 488, 488, 488, 440, 412, 440]",SP3-no,126,220
138,511,"[82, 82, 53, 53, 53, 86, 82, 53, 86, 86, 81, 81, 81, 806, 806, 806, 806, 854, 801, 801, 840, 801, 806, 806, 806, 806, 806, 806, 806, 882, 840, 806, 806, 854, 840, 851, 851, 851, 882, 857, 857, 882, 857, 857, 857, 882, 801, 801, 801, 801, 854, 882, 857, 806, 882, 857]",SP3-no,18,56
139,512,"[138, 82, 145, 82, 82, 67, 67, 67, 195, 67, 82, 82, 82, 143, 144, 144, 82, 82, 82, 67, 82, 82, 144, 82, 143, 82, 82, 82, 50, 5, 5, 2, 2, 50, 4, 3, 0, 50, 1, 5, 2, 17, 1, 77, 76, 75, 79, 683, 722, 670, 669, 722, 722, 671, 699, 671, 671, 673, 699, 700, 689, 748, 733, 733, 748, 733, 733, 733, 733, 748, 748, 748, 748, 753, 748, 722, 671, 722, 674, 669, 669, 669, 669, 722, 748, 733, 733, 733, 733, 722, 671, 722, 699, 671, 671, 673, 673, 674, 674, 674, 671, 671, 722, 674, 689, 671, 722, 700, 689, 690, 700, 722, 699, 671, 671, 671, 671, 671, 671, 669, 722, 738, 747, 806, 806, 801, 806, 805, 805, 802, 802, 845, 807, 804, 854, 803, 805, 805, 805, 854, 801, 806, 806, 876, 839, 854, 807, 801, 801, 806, 806, 854, 803, 670, 715, 669, 671, 671, 722, 669, 669, 722, 743, 744, 571, 571, 513, 507, 512, 571, 508, 508, 511, 511, 510, 510, 571, 509, 593, 571, 412, 360, 360, 361, 362, 359, 359, 359, 412, 433, 433, 258, 258, 200, 199, 199, 201, 201, 203, 198, 198, 202, 198, 202, 50, 2, 2, 2, 50, 3, 4, 50, 5, 6, 5, 81, 715, 669, 669, 671, 671, 669, 669, 669, 669, 669, 669, 669, 768, 748, 733, 733, 748, 748, 733, 671, 671, 704, 671, 689, 722, 690, 702, 722, 671, 722, 673, 748, 733, 689, 722, 669, 671, 733, 733, 733, 775, 689, 722, 669, 669, 669, 767, 748, 786]",SP3-no,53,265
140,518,"[82, 177, 177, 177, 52, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 177, 5, 177, 177, 177, 177, 177, 52, 52, 177, 177, 177, 52, 0, 0, 0, 0, 4, 4, 3, 4, 4, 4, 15, 16, 2, 74, 177, 177, 177, 76, 75, 75, 75, 75, 411, 363, 363, 364, 359, 365, 361, 361, 361, 362, 366, 359, 408, 407, 364, 364, 363, 402, 359, 376, 376, 451, 494, 494, 432, 433, 433, 434, 434, 434, 593, 592, 571, 656, 656, 656, 656, 656, 650, 650, 510, 567, 573, 656, 512, 512, 508, 512, 512, 571, 513, 513, 513, 573, 571, 561, 569, 561, 571, 570, 561, 513, 561, 569, 571, 612, 612, 612, 573, 613, 613, 573, 613, 656, 656, 573, 613, 600, 600, 638, 600, 513, 571, 565, 512, 526, 571]",SP4-no,108,145
141,524,"[175, 175, 175, 82, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 78, 77, 78, 75, 76, 77, 76, 6, 6, 41, 4, 3, 571, 512, 512, 507, 507, 571, 510, 510, 508, 511, 567, 592, 591, 590, 590, 591, 590, 590, 589, 590, 572, 655, 50, 3, 3, 4, 0, 0, 1, 1, 1, 6, 74, 75, 75, 175, 175, 175, 50, 200, 258, 199, 201, 200, 258, 202, 279, 280, 280, 281, 281, 200, 407, 364, 364, 363, 365, 412, 360, 360, 433, 433, 434, 440, 487, 487, 487, 360, 360, 412, 493, 493, 440, 493, 493, 493, 493, 493, 360, 360, 360, 360, 361, 493, 493, 493, 493, 493, 493, 493, 361, 361, 361, 493, 493, 493, 493, 493, 493, 360, 360, 412, 360, 361, 449, 493, 493, 493, 447, 447, 360, 360, 360, 395, 409, 362, 362, 362, 361, 360, 412, 411, 361, 397, 360, 447, 448, 441, 493, 493, 493, 493, 493, 493, 493, 441, 493, 447]",SP4-no,133,189
142,525,"[82, 82, 82, 178, 178, 178, 178, 178, 178, 178, 82, 178, 178, 178, 178, 178, 78, 78, 878, 833, 802, 802, 938, 938, 938, 882, 801, 801, 806, 801, 938, 938, 882, 938, 801, 801, 882, 938, 938, 851, 851, 852, 852, 846, 853, 806, 883, 857, 892, 894, 883, 883, 883, 852, 852, 938, 883, 801, 801, 801]",SP4-no,28,60
143,526,"[195, 82, 195, 195, 195, 195, 195, 195, 195, 82, 195, 195, 195, 195, 143, 143, 82, 195, 195, 195, 195, 195, 5, 6, 5, 50, 1, 2, 2, 50, 3, 4, 0, 0, 78, 77, 77, 76, 743, 722, 671, 748, 799, 799, 799, 672, 753, 799, 674, 674, 670, 669, 669, 670, 670, 720, 674, 674, 673, 673, 673, 669, 669, 669, 669, 799, 799, 799, 799, 799, 691, 692, 692, 748, 799, 799, 799, 799, 722, 671, 671, 799, 748, 799, 799, 799, 799, 799, 799, 799, 722, 671, 719, 722, 722, 698, 698, 689, 671, 733, 767, 733, 799, 799, 799, 799, 799, 669, 669, 669, 669, 748, 799, 799, 799, 799, 799, 722, 669, 669, 671, 671, 671, 748, 799, 799, 799, 753, 753, 799, 753, 767, 799, 799, 748, 799]",SP4-no,51,136
144,532,"[82, 50, 104, 82, 82, 177, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 78, 77, 78, 78, 77, 77, 77, 77, 77, 82, 82, 82, 82, 82, 82, 82, 598, 598, 571, 571, 513, 513, 513, 513, 513, 571, 513, 598, 598, 598, 598, 598, 598, 598, 598, 598, 507, 507, 507, 507, 507, 507, 512, 513, 571, 571, 573, 598, 598, 598, 559, 569, 598, 598, 598, 557, 571, 600, 638, 573, 656, 613, 513, 571, 513, 513, 513, 513, 571, 571, 571, 512, 512, 512, 512, 571, 569, 570, 570, 598, 598, 656, 656, 656, 613, 656, 598, 598, 598, 598, 598, 598, 598, 598, 656, 656, 600, 569, 569, 565, 600, 600, 638, 656, 600, 638, 611, 611]",SP5-no,72,138
145,538,"[175, 175, 175, 175, 82, 175, 82, 82, 82, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 175, 82, 175, 175, 175, 175, 175, 175, 82, 175, 82, 82, 175, 82, 82, 82, 75, 75, 76, 76, 76, 76, 175, 82, 412, 360, 360, 412, 360, 360, 360, 360, 360, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 440, 362, 362, 440, 440, 440, 440, 440, 440, 493, 361, 361, 361, 440, 493, 413, 493, 493, 440, 440, 440, 440, 440, 440, 440, 413, 447, 440, 377, 366, 412, 441, 413, 476, 493, 476, 412, 440, 487, 487]",SP5-no,75,105
146,539,"[109, 82, 166, 166, 82, 82, 82, 50, 50, 2, 82, 82, 82, 178, 82, 82, 82, 82, 82, 178, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 178, 50, 6, 5, 2, 2, 50, 5, 82, 82, 82, 82, 82, 75, 76, 80, 79, 78, 77, 77, 77, 77, 79, 79, 79, 80, 79, 79, 879, 813, 854, 805, 805, 802, 802, 882, 882, 882, 882, 882, 854, 806, 806, 806, 806, 801, 801, 882, 882, 882, 882, 882, 882, 882, 882, 882, 882, 882, 801, 851, 882, 883, 857, 801, 851, 841, 841, 852, 801, 806, 806, 853, 806, 806, 854, 854, 857, 892, 938, 857, 857, 894, 894, 894, 894, 882, 882, 882, 882, 882, 883, 917, 938, 938, 892, 933, 933]",SP5-no,83,135
